game_id,season,game_date,matchup,home_team_id,away_team_id,home_pts,away_pts,margin,pace,h_efg,h_tov,h_oreb,h_ftr,h_fga,h_fgm,h_tpa,h_tpm,h_fta,h_ftm,h_oreb_n,h_dreb_n,h_tov_n,a_efg,a_tov,a_oreb,a_ftr,a_fga,a_fgm,a_tpa,a_tpm,a_fta,a_ftm,a_oreb_n,a_dreb_n,a_tov_n
1021700067,2017,2017-06-21,DAL vs. SAN,1611661321,1611661319,81.0,78.0,3.0,76.6,0.435,0.137,0.333,0.5,62,24,21,6,31,0,11,21,12,0.54,0.147,0.192,0.238,63,31,17,6,15,0,5,22,12
1021700068,2017,2017-06-23,NYL vs. CON,1611661313,1611661323,89.0,94.0,-5.0,78.1,0.617,0.171,0.105,0.3,60,32,21,10,18,0,2,27,14,0.562,0.09,0.325,0.26,73,35,24,12,19,0,13,17,8
1021700069,2017,2017-06-23,ATL vs. CHI,1611661330,1611661329,78.0,82.0,-4.0,78.3,0.432,0.067,0.286,0.297,74,31,11,2,22,0,10,28,6,0.467,0.11,0.333,0.145,76,34,17,3,11,0,14,25,10
1021700070,2017,2017-06-23,MIN vs. WAS,1611661324,1611661322,93.0,76.0,17.0,80.5,0.5,0.127,0.387,0.4,70,33,12,4,28,0,12,31,12,0.463,0.188,0.279,0.224,67,27,24,8,15,0,12,19,17
1021700071,2017,2017-06-23,SAN vs. DAL,1611661319,1611661321,69.0,81.0,-12.0,73.2,0.5,0.22,0.476,0.077,65,30,11,5,5,0,20,14,19,0.493,0.115,0.333,0.197,71,29,29,12,14,0,7,22,10
1021700072,2017,2017-06-23,SEA vs. PHO,1611661328,1611661317,82.0,85.0,-3.0,74.7,0.551,0.15,0.231,0.356,59,28,22,9,21,0,6,19,12,0.522,0.128,0.367,0.203,69,32,25,8,14,0,11,20,11
1021700073,2017,2017-06-24,IND vs. LAS,1611661325,1611661320,73.0,84.0,-11.0,73.2,0.469,0.146,0.297,0.219,64,27,21,6,14,0,11,15,12,0.6,0.175,0.25,0.233,60,32,17,8,14,0,5,26,14
1021700074,2017,2017-06-25,DAL vs. CON,1611661321,1611661323,96.0,82.0,14.0,79.5,0.57,0.157,0.353,0.406,64,33,17,7,26,0,12,19,14,0.546,0.201,0.296,0.231,65,33,10,5,15,0,8,22,18
1021700075,2017,2017-06-25,CHI vs. WAS,1611661329,1611661322,63.0,97.0,-34.0,80.3,0.412,0.226,0.375,0.132,68,26,13,4,9,0,15,14,21,0.512,0.092,0.517,0.157,83,39,23,7,13,0,15,25,9
1021700076,2017,2017-06-25,MIN vs. SAN,1611661324,1611661319,87.0,78.0,9.0,77.3,0.508,0.169,0.441,0.435,62,27,18,9,27,0,15,21,15,0.424,0.089,0.3,0.306,72,29,16,3,22,0,9,19,8
1021700077,2017,2017-06-27,WAS vs. SEA,1611661322,1611661328,100.0,70.0,30.0,83.9,0.578,0.115,0.167,0.453,64,32,24,10,29,0,5,28,10,0.455,0.247,0.2,0.136,66,28,21,4,9,0,7,25,23
1021700078,2017,2017-06-27,CON vs. LAS,1611661323,1611661320,79.0,87.0,-8.0,81.5,0.416,0.142,0.333,0.221,77,28,18,8,17,0,12,30,14,0.531,0.107,0.211,0.406,64,32,12,4,26,0,8,24,9
1021700079,2017,2017-06-28,CHI vs. IND,1611661329,1611661325,75.0,82.0,-7.0,80.6,0.429,0.173,0.429,0.103,78,33,8,1,8,0,15,33,17,0.485,0.097,0.132,0.338,65,28,15,7,22,0,5,20,8
1021700080,2017,2017-06-29,WAS vs. NYL,1611661322,1611661313,67.0,54.0,13.0,78.5,0.338,0.072,0.14,0.324,68,21,25,4,22,0,6,27,6,0.346,0.215,0.25,0.154,65,21,13,3,10,0,9,37,19
1021700081,2017,2017-06-29,CON vs. SEA,1611661323,1611661328,96.0,89.0,7.0,75.4,0.638,0.105,0.324,0.246,69,39,22,10,17,0,11,23,9,0.571,0.108,0.233,0.143,70,35,20,10,10,0,7,23,9
1021700082,2017,2017-06-30,ATL vs. LAS,1611661330,1611661320,76.0,85.0,-9.0,74.6,0.492,0.158,0.348,0.288,66,31,10,3,19,0,8,21,14,0.583,0.207,0.462,0.333,60,31,17,8,20,0,18,15,18
1021700083,2017,2017-06-30,SAN vs. CHI,1611661319,1611661329,61.0,57.0,4.0,71.4,0.575,0.147,0.593,0.082,73,39,10,6,6,0,16,15,13,0.583,0.164,0.375,0.233,60,32,12,6,14,0,9,11,13
1021700084,2017,2017-06-30,PHO vs. MIN,1611661317,1611661324,83.0,91.0,-8.0,82.9,0.48,0.079,0.261,0.23,74,33,16,5,17,0,12,20,7,0.5,0.136,0.231,0.257,74,34,18,6,19,0,6,34,13
1021700085,2017,2017-07-01,IND vs. CON,1611661325,1611661323,85.0,91.0,-6.0,83.6,0.446,0.098,0.211,0.27,74,29,18,8,20,0,8,24,9,0.608,0.181,0.172,0.262,65,35,16,9,17,0,5,30,16
1021700086,2017,2017-07-01,DAL vs. SEA,1611661321,1611661328,69.0,89.0,-20.0,82.4,0.36,0.141,0.25,0.368,68,24,17,1,25,0,11,21,13,0.638,0.194,0.16,0.2,65,37,20,9,13,0,4,33,17
1021700087,2017,2017-07-02,LAS vs. WAS,1611661320,1611661322,76.0,69.0,7.0,74.5,0.471,0.108,0.324,0.206,68,28,19,8,14,0,12,22,9,0.394,0.13,0.241,0.273,66,24,19,4,18,0,7,25,11
1021700088,2017,2017-07-02,ATL vs. NYL,1611661330,1611661313,81.0,72.0,9.0,80.0,0.444,0.11,0.333,0.278,72,30,9,4,20,0,16,23,10,0.444,0.144,0.179,0.167,72,29,20,6,12,0,5,32,13
1021700089,2017,2017-07-05,DAL vs. ATL,1611661321,1611661330,94.0,84.0,10.0,84.9,0.457,0.191,0.512,0.486,70,28,22,8,34,0,21,18,20,0.448,0.2,0.438,0.433,67,27,17,6,29,0,14,20,20
1021700090,2017,2017-07-05,SAN vs. CON,1611661319,1611661323,56.0,89.0,-33.0,72.9,0.371,0.206,0.342,0.274,62,21,14,4,17,0,13,18,18,0.556,0.144,0.514,0.167,72,37,15,6,12,0,19,25,13
1021700091,2017,2017-07-05,PHO vs. WAS,1611661317,1611661322,88.0,80.0,8.0,77.7,0.521,0.103,0.297,0.225,71,33,19,8,16,0,11,29,9,0.432,0.069,0.216,0.26,73,29,21,5,19,0,8,26,6
1021700092,2017,2017-07-06,MIN vs. LAS,1611661324,1611661320,88.0,77.0,11.0,80.1,0.521,0.159,0.421,0.268,71,34,14,6,19,0,16,23,15,0.515,0.194,0.207,0.167,66,32,16,4,11,0,6,22,17
1021700093,2017,2017-07-06,SEA vs. NYL,1611661328,1611661313,70.0,79.0,-9.0,78.4,0.406,0.159,0.25,0.359,64,24,15,4,23,0,11,25,14,0.432,0.123,0.286,0.439,66,27,17,3,29,0,10,33,11
1021700094,2017,2017-07-07,ATL vs. IND,1611661330,1611661325,89.0,68.0,21.0,74.7,0.565,0.155,0.44,0.323,62,33,13,4,20,0,11,24,13,0.418,0.169,0.333,0.224,67,27,13,2,15,0,12,14,15
1021700095,2017,2017-07-07,SAN vs. PHO,1611661319,1611661317,77.0,92.0,-15.0,79.0,0.421,0.161,0.304,0.271,70,28,11,3,19,0,7,21,15,0.673,0.208,0.323,0.4,55,32,18,10,22,0,10,16,17
1021700096,2017,2017-07-08,CON vs. WAS,1611661323,1611661322,96.0,92.0,4.0,79.5,0.519,0.075,0.312,0.273,77,38,16,4,21,0,10,20,7,0.579,0.147,0.394,0.186,70,36,16,9,13,0,13,22,13
1021700097,2017,2017-07-08,CHI vs. MIN,1611661329,1611661324,87.0,69.0,18.0,86.1,0.653,0.201,0.321,0.111,72,43,17,8,8,0,9,24,19,0.476,0.218,0.172,0.355,62,25,25,9,22,0,5,19,20
1021700098,2017,2017-07-08,SEA vs. LAS,1611661328,1611661320,81.0,69.0,12.0,76.4,0.593,0.225,0.25,0.333,54,28,15,8,18,0,7,21,18,0.4,0.128,0.222,0.157,70,26,23,4,11,0,6,21,11
1021700099,2017,2017-07-09,ATL vs. DAL,1611661330,1611661321,98.0,78.0,20.0,83.0,0.493,0.054,0.381,0.368,76,35,8,5,28,0,16,18,5,0.37,0.159,0.5,0.377,77,25,23,7,29,0,18,26,17
1021700100,2017,2017-07-09,PHO vs. NYL,1611661317,1611661313,81.0,69.0,12.0,84.2,0.533,0.199,0.143,0.317,60,29,18,6,19,0,5,32,17,0.38,0.104,0.2,0.203,79,28,18,4,16,0,8,30,10
1021700101,2017,2017-07-12,IND vs. SAN,1611661325,1611661319,72.0,79.0,-7.0,73.6,0.471,0.121,0.25,0.147,68,30,16,4,10,0,8,19,10,0.516,0.157,0.345,0.328,61,29,15,5,20,0,10,24,13
1021700102,2017,2017-07-12,CHI vs. DAL,1611661329,1611661321,90.0,84.0,6.0,80.0,0.621,0.225,0.516,0.212,66,35,25,12,14,0,16,24,21,0.446,0.127,0.333,0.27,74,29,27,8,20,0,12,15,12
1021700104,2017,2017-07-12,PHO vs. ATL,1611661317,1611661330,89.0,84.0,5.0,81.7,0.5,0.145,0.192,0.364,66,29,24,8,24,0,5,35,13,0.528,0.115,0.186,0.153,72,34,22,8,11,0,8,21,10
1021700105,2017,2017-07-13,LAS vs. CON,1611661320,1611661323,69.0,57.0,12.0,81.0,0.5,0.161,0.333,0.257,70,31,23,8,18,0,10,27,15,0.472,0.187,0.386,0.225,71,30,18,7,16,0,17,20,18
1021700106,2017,2017-07-14,IND vs. WAS,1611661325,1611661322,58.0,72.0,-14.0,70.2,0.28,0.172,0.556,0.379,66,18,16,1,25,0,15,21,16,0.417,0.162,0.533,0.467,60,23,16,4,28,0,24,12,14
1021700107,2017,2017-07-14,NYL vs. CHI,1611661313,1611661329,68.0,78.0,-10.0,74.1,0.364,0.104,0.44,0.26,77,27,7,2,20,0,22,27,10,0.514,0.087,0.182,0.042,72,33,20,8,3,0,6,28,7
1021700108,2017,2017-07-14,PHO vs. MIN,1611661317,1611661324,71.0,88.0,-17.0,78.0,0.393,0.16,0.25,0.459,61,22,18,4,28,0,8,19,14,0.577,0.154,0.296,0.231,65,34,17,7,15,0,8,24,13
1021700109,2017,2017-07-15,SEA vs. ATL,1611661328,1611661330,90.0,84.0,6.0,74.4,0.574,0.15,0.406,0.191,68,35,21,8,13,0,13,16,13,0.479,0.13,0.515,0.219,73,32,19,6,16,0,17,19,12
1021700110,2017,2017-07-16,CON vs. SAN,1611661323,1611661319,87.0,69.0,18.0,72.7,0.542,0.102,0.537,0.236,72,36,21,6,17,0,22,12,9,0.486,0.156,0.478,0.155,71,33,13,3,11,0,11,19,14
1021700111,2017,2017-07-16,NYL vs. WAS,1611661313,1611661322,65.0,40.0,25.0,77.4,0.487,0.121,0.361,0.16,75,32,23,9,12,0,13,33,11,0.323,0.132,0.175,0.262,65,18,27,6,17,0,7,23,11
1021700112,2017,2017-07-16,DAL vs. CHI,1611661321,1611661329,112.0,106.0,6.0,104.3,0.376,0.094,0.468,0.443,97,35,25,3,43,0,22,23,12,0.47,0.178,0.395,0.345,84,37,19,5,29,0,15,25,21
1021700113,2017,2017-07-16,MIN vs. PHO,1611661324,1611661317,81.0,66.0,15.0,74.7,0.46,0.131,0.318,0.403,62,26,20,5,25,0,14,17,11,0.442,0.18,0.19,0.317,60,24,20,5,19,0,4,30,15
1021700114,2017,2017-07-17,LAS vs. IND,1611661320,1611661325,80.0,62.0,18.0,72.7,0.57,0.15,0.29,0.141,64,34,10,5,9,0,9,23,12,0.457,0.204,0.148,0.172,58,23,19,7,10,0,4,22,16
1021700115,2017,2017-07-18,ATL vs. SAN,1611661330,1611661319,88.0,75.0,13.0,80.8,0.375,0.1,0.421,0.569,72,24,17,6,41,0,16,23,10,0.449,0.173,0.395,0.246,69,29,16,4,17,0,15,22,16
1021700116,2017,2017-07-18,SEA vs. CHI,1611661328,1611661329,83.0,94.0,-11.0,76.6,0.554,0.215,0.4,0.393,56,28,18,6,22,0,12,18,18,0.52,0.098,0.357,0.197,76,35,24,9,15,0,10,18,9
1021700117,2017,2017-07-19,NYL vs. CON,1611661313,1611661323,96.0,80.0,16.0,75.7,0.546,0.156,0.5,0.385,65,31,21,9,25,0,17,31,14,0.446,0.047,0.184,0.23,74,30,20,6,17,0,7,17,4
1021700118,2017,2017-07-19,WAS vs. ATL,1611661322,1611661330,100.0,96.0,4.0,91.8,0.494,0.112,0.282,0.169,89,37,39,14,15,0,11,31,12,0.521,0.128,0.184,0.352,71,33,16,8,25,0,7,28,12
1021700119,2017,2017-07-19,MIN vs. DAL,1611661324,1611661321,100.0,74.0,26.0,82.1,0.627,0.181,0.452,0.328,67,38,16,8,22,0,14,27,17,0.393,0.136,0.289,0.227,75,26,26,7,17,0,11,17,13
1021700120,2017,2017-07-19,PHO vs. IND,1611661317,1611661325,77.0,84.0,-7.0,81.0,0.434,0.152,0.222,0.338,68,25,26,9,23,0,6,23,14,0.542,0.159,0.207,0.333,60,31,10,3,20,0,6,21,13
1021700121,2017,2017-07-20,LAS vs. CHI,1611661320,1611661329,80.0,82.0,-2.0,78.5,0.53,0.143,0.08,0.197,66,32,16,6,13,0,2,26,12,0.545,0.144,0.235,0.182,66,33,17,6,12,0,8,23,12
1021700122,2017,2017-07-20,SAN vs. IND,1611661319,1611661325,85.0,61.0,24.0,69.7,0.636,0.194,0.519,0.309,55,33,6,4,17,0,14,22,15,0.386,0.184,0.333,0.167,66,23,21,5,11,0,11,13,16
1021700123,2017,2017-07-25,SAN vs. WAS,1611661319,1611661322,76.0,85.0,-9.0,75.4,0.469,0.116,0.306,0.385,65,27,14,7,25,0,11,23,10,0.454,0.134,0.378,0.446,65,26,26,7,29,0,14,25,12
1021700124,2017,2017-07-25,CON vs. CHI,1611661323,1611661329,93.0,72.0,21.0,82.4,0.481,0.113,0.447,0.286,77,34,21,6,22,0,17,27,11,0.493,0.197,0.206,0.07,71,32,14,6,5,0,7,21,18
1021700125,2017,2017-07-25,ATL vs. PHO,1611661330,1611661317,99.0,91.0,8.0,96.5,0.445,0.159,0.394,0.366,82,36,10,1,30,0,13,35,18,0.457,0.175,0.314,0.247,81,35,19,4,20,0,16,20,19
1021700126,2017,2017-07-25,MIN vs. NYL,1611661324,1611661313,76.0,75.0,1.0,73.1,0.478,0.119,0.343,0.159,69,31,13,4,11,0,12,22,10,0.464,0.127,0.353,0.171,70,30,20,5,12,0,12,23,11
1021700127,2017,2017-07-25,DAL vs. IND,1611661321,1611661325,84.0,82.0,2.0,78.2,0.456,0.149,0.405,0.397,68,28,13,6,27,0,17,13,14,0.544,0.199,0.316,0.456,57,29,15,4,26,0,6,25,17
1021700128,2017,2017-07-25,LAS vs. SEA,1611661320,1611661328,68.0,60.0,8.0,77.6,0.391,0.124,0.25,0.29,69,26,13,2,20,0,8,31,11,0.443,0.229,0.114,0.321,53,21,21,5,17,0,4,24,18
1021700130,2017,2017-07-28,IND vs. NYL,1611661325,1611661313,84.0,85.0,-1.0,78.4,0.53,0.122,0.111,0.212,66,32,13,6,14,0,3,18,10,0.5,0.166,0.419,0.369,65,29,16,7,24,0,13,24,15
1021700131,2017,2017-07-28,ATL vs. MIN,1611661330,1611661324,80.0,90.0,-10.0,80.3,0.523,0.194,0.214,0.234,64,30,20,7,15,0,6,16,17,0.591,0.161,0.333,0.242,66,37,14,4,16,0,8,22,14
1021700132,2017,2017-07-28,SAN vs. LAS,1611661319,1611661320,73.0,85.0,-12.0,71.4,0.474,0.153,0.241,0.328,58,26,10,3,19,0,7,23,12,0.582,0.102,0.233,0.119,67,37,13,4,8,0,7,22,8
1021700133,2017,2017-07-28,CHI vs. PHO,1611661329,1611661317,80.0,86.0,-6.0,84.0,0.487,0.141,0.114,0.105,76,34,16,6,8,0,4,31,13,0.46,0.136,0.225,0.532,62,26,18,5,33,0,9,31,12
1021700134,2017,2017-07-28,SEA vs. DAL,1611661328,1611661321,109.0,93.0,16.0,78.5,0.7,0.139,0.441,0.323,65,40,15,11,21,0,15,15,12,0.529,0.158,0.375,0.314,70,32,23,10,22,0,9,19,15
1021700135,2017,2017-07-30,CON vs. IND,1611661323,1611661325,89.0,73.0,16.0,79.7,0.5,0.119,0.407,0.292,72,32,21,8,21,0,11,28,11,0.444,0.185,0.333,0.097,72,29,16,6,7,0,14,16,17
1021700136,2017,2017-07-30,ATL vs. WAS,1611661330,1611661322,70.0,77.0,-7.0,77.7,0.396,0.068,0.222,0.143,77,30,12,1,11,0,10,22,6,0.44,0.134,0.353,0.358,67,27,20,5,24,0,12,35,12
1021700137,2017,2017-07-30,LAS vs. DAL,1611661320,1611661321,95.0,74.0,21.0,83.2,0.585,0.164,0.417,0.183,71,40,17,3,13,0,10,31,15,0.333,0.131,0.184,0.47,66,19,28,6,31,0,7,14,12
1021700138,2017,2017-07-30,PHO vs. SAN,1611661317,1611661319,81.0,64.0,17.0,77.8,0.469,0.148,0.235,0.391,64,26,22,8,25,0,8,22,13,0.369,0.194,0.436,0.338,65,22,15,4,22,0,17,26,18
1021700139,2017,2017-07-30,CHI vs. NYL,1611661329,1611661313,82.0,86.0,-4.0,86.6,0.544,0.161,0.069,0.162,68,33,15,8,11,0,2,26,14,0.506,0.163,0.278,0.156,77,35,15,8,12,0,10,27,16
1021700140,2017,2017-07-30,MIN vs. SEA,1611661324,1611661328,93.0,82.0,11.0,75.4,0.565,0.115,0.395,0.261,69,36,17,6,18,0,15,22,10,0.53,0.13,0.214,0.273,66,30,25,10,18,0,6,23,11
1021700141,2017,2017-08-01,SAN vs. NYL,1611661319,1611661313,93.0,81.0,12.0,80.7,0.536,0.143,0.345,0.257,70,33,20,9,18,0,10,22,13,0.507,0.155,0.312,0.11,73,33,19,8,8,0,10,19,14
1021700142,2017,2017-08-03,MIN vs. ATL,1611661324,1611661330,69.0,54.0,15.0,78.6,0.418,0.197,0.349,0.311,61,25,14,1,19,0,15,20,17,0.342,0.227,0.355,0.055,73,23,15,4,4,0,11,28,22
1021700143,2017,2017-08-04,CON vs. PHO,1611661323,1611661317,93.0,92.0,1.0,86.1,0.522,0.123,0.125,0.353,68,34,15,3,24,0,3,27,11,0.587,0.176,0.156,0.188,69,35,24,11,13,0,5,21,16
1021700144,2017,2017-08-04,IND vs. CHI,1611661325,1611661329,70.0,81.0,-11.0,79.4,0.437,0.156,0.133,0.155,71,29,13,4,11,0,4,24,14,0.537,0.174,0.351,0.134,67,32,19,8,9,0,13,26,15
1021700145,2017,2017-08-04,DAL vs. SEA,1611661321,1611661328,91.0,70.0,21.0,73.7,0.583,0.153,0.515,0.167,72,34,26,16,12,0,17,29,14,0.5,0.11,0.237,0.365,63,28,16,7,23,0,9,16,9
1021700146,2017,2017-08-04,SAN vs. WAS,1611661319,1611661322,76.0,74.0,2.0,74.1,0.492,0.123,0.304,0.231,65,29,15,6,15,0,14,22,10,0.464,0.127,0.214,0.217,69,29,19,6,15,0,6,32,11
1021700147,2017,2017-08-04,LAS vs. NYL,1611661320,1611661313,87.0,74.0,13.0,78.4,0.5,0.081,0.212,0.3,70,32,18,6,21,0,7,26,7,0.477,0.15,0.257,0.258,66,29,22,5,17,0,9,26,13
1021700148,2017,2017-08-05,CHI vs. ATL,1611661329,1611661330,91.0,86.0,5.0,77.9,0.522,0.072,0.214,0.294,68,32,19,7,20,0,6,18,6,0.44,0.118,0.561,0.193,83,35,17,3,16,0,23,22,12
1021700149,2017,2017-08-05,SAN vs. SEA,1611661319,1611661328,87.0,80.0,7.0,90.9,0.466,0.208,0.267,0.342,73,29,24,10,25,0,8,34,22,0.493,0.176,0.277,0.282,71,32,23,6,20,0,13,22,17
1021700150,2017,2017-08-06,WAS vs. PHO,1611661322,1611661317,85.0,80.0,5.0,83.2,0.493,0.129,0.192,0.324,71,31,23,8,23,0,5,37,12,0.5,0.108,0.119,0.288,66,29,23,8,19,0,5,21,9
1021700151,2017,2017-08-06,DAL vs. LAS,1611661321,1611661320,85.0,79.0,6.0,81.8,0.418,0.146,0.48,0.253,79,31,16,4,20,0,12,35,15,0.422,0.165,0.34,0.422,64,26,15,2,27,0,18,13,15
1021700152,2017,2017-08-06,IND vs. MIN,1611661325,1611661324,84.0,82.0,2.0,88.6,0.514,0.2,0.231,0.2,70,34,18,4,14,0,9,22,19,0.443,0.192,0.267,0.329,70,30,13,2,23,0,8,30,19
1021700153,2017,2017-08-08,NYL vs. IND,1611661313,1611661325,81.0,76.0,5.0,80.1,0.391,0.126,0.361,0.464,69,26,14,2,32,0,13,25,12,0.469,0.153,0.219,0.246,65,27,19,7,16,0,7,23,13
1021700154,2017,2017-08-08,CON vs. SEA,1611661323,1611661328,84.0,71.0,13.0,78.5,0.458,0.109,0.276,0.338,71,31,15,3,24,0,8,32,10,0.413,0.131,0.36,0.133,75,27,28,8,10,0,18,21,12
1021700155,2017,2017-08-08,ATL vs. MIN,1611661330,1611661324,72.0,81.0,-9.0,73.7,0.412,0.121,0.393,0.176,74,27,20,7,13,0,11,28,11,0.5,0.143,0.364,0.492,59,28,8,3,29,0,16,17,12
